Course date,Year,Quarter,Member,Course code,Course ID,EventbriteID,Status,Registered,Attended,Delivery,Training days,Capacity,Course Type,Day2,Tool
24/01/2022,2022,1,NCI,PYTHON101,20220124T1330_NCI_PYTHON101,2.45E+11,Processed,29,24,Online,1,25,Packaged,25/01/2022,Python
2/02/2022,2022,1,UNSW,PYTHON101,20220202T1330_UNSW_PYTHON101,2.51E+11,Processed,35,16,Online,1,35,Packaged,3/02/2022,Python
2/02/2022,2022,1,UNE,EXCEL101,20220202T0900_UNE_EXCEL101,2.52E+11,Processed,31,25,Online,1,30,Packaged,3/02/2022,Excel
2/02/2022,2022,1,NCI,R101,20220202T1330_NCI_R101,2.45E+11,Processed,28,24,Online,1,25,Packaged,3/02/2022,R
8/02/2022,2022,1,LTU,REDCAP101,20220208T1000_LTU_REDCAP101,2.51E+11,Processed,18,14,Online,0.5,15,Solo,,REDCap
10/02/2022,2022,1,Deakin,QLTRICS101,20220210T1000_Deakin_QLTRICS101,2.51E+11,Processed,30,24,Online,0.5,30,Solo,,Qualtrics
15/02/2022,2022,1,LTU,REDCAP201,20220215T1000_LTU_REDCAP201,2.51E+11,Processed,17,13,Online,0.5,15,Solo,,REDCap
16/02/2022,2022,1,UNSW,R101,20220216T1330_UNSW_R101,2.51E+11,Processed,32,24,Online,1,35,Packaged,17/02/2022,R
16/02/2022,2022,1,UNE,R205,20220216T0900_UNE_R205,2.52E+11,Processed,30,18,Online,1,30,Packaged,17/02/2022,R
17/02/2022,2022,1,Deakin,R101,20220217T1000_Deakin_R101,2.51E+11,Processed,33,26,Online,1,40,Packaged,18/02/2022,R
18/02/2022,2022,1,WSU,RDMT001,20220218T0930_WSU_RDMT001,2.52E+11,Processed,34,23,Online,0.5,50,Solo,,RDMT
22/02/2022,2022,1,Deakin,EXCEL101,20220222T1000_Deakin_EXCEL101,2.51E+11,Processed,28,23,Online,1,30,Solo,23/02/2022,Excel
22/02/2022,2022,1,LTU,EXCEL101,20220222T1300_LTU_EXCEL101,2.51E+11,Processed,13,8,Online,1,15,Solo,23/02/2022,Excel
22/02/2022,2022,1,UOA,EXCEL101,20220222T0930_UOA_EXCEL101,2.52E+11,Processed,34,27,Online,1,35,Packaged,23/02/2022,Excel
22/02/2022,2022,1,NCI,PYTHON203,20220222T0930_NCI_PYTHON203,2.57E+11,Processed,33,28,Online,1,25,Packaged,23/02/2022,Python
23/02/2022,2022,1,UNSW,R103,20220223T1330_UNSW_R103,2.51E+11,Processed,31,13,Online,1,35,Packaged,24/02/2022,R
23/02/2022,2022,1,UC,REDCAP101,20220223T1330_UC_REDCAP101,2.58E+11,Processed,12,8,Online,0.5,30,Packaged,,REDCap
23/02/2022,2022,1,WSU,QLTRICS101,20220223T0930_WSU_QLTRICS101,2.53E+11,Processed,31,22,Online,0.5,25,Packaged,,Qualtrics
28/02/2022,2022,1,NCI,HPC201,20220228T1330_NCI_HPC201,2.57E+11,Processed,26,20,Online,1,25,Packaged,1/03/2022,HPC
2/03/2022,2022,1,UNSW,PYTHON201,20220302T1330_UNSW_PYTHON201,2.51E+11,Processed,31,21,Online,0.5,25,Paid - 1 trainer,,Python
3/03/2022,2022,1,UNSW,PYTHON202,20220303T0930_UNSW_PYTHON202,2.51E+11,Processed,27,15,Online,0.5,25,Paid - 1 trainer,,Python
3/03/2022,2022,1,UC,REDCAP201,20220303T1330_UC_REDCAP201,2.59E+11,Processed,11,8,Online,0.5,30,Packaged,,REDCap
3/03/2022,2022,1,Deakin,R201,20220303T0930_Deakin_R201,2.51E+11,Processed,29,20,Online,0.5,40,Packaged,,R
3/03/2022,2022,1,NCI,PYTHON205,20220303T1330_NCI_PYTHON205,2.57E+11,Processed,31,22,Online,1,25,Packaged,4/03/2022,Python
4/03/2022,2022,1,LTU,NVIVO101,20220304T1000_LTU_NVIVO101,2.51E+11,Processed,21,14,Online,0.5,20,Packaged,,NVivo
7/03/2022,2022,1,NCI,R203,20220307T1330_NCI_R203,2.57E+11,Processed,29,21,Online,1,25,Packaged,8/03/2022,R
8/03/2022,2022,1,ACU,REDCAP101,20220308T1000_ACU_REDCAP101,2.69E+11,Processed,16,12,Online,0.5,15,Solo,,REDCap
10/03/2022,2022,1,UNE,R101,20220310T0930_UNE_R101,2.75E+11,Processed,13,8,Online,1,15,Solo,11/03/2022,R
10/03/2022,2022,1,UNSW,R202,20220310T0930_UNSW_R202,2.51E+11,Processed,32,19,Online,0.5,35,Packaged,,R
10/03/2022,2022,1,Deakin,R101,20220310T0930_Deakin_R101,2.59E+11,Processed,27,26,Online,1,1,Solo,11/03/2022,R
10/03/2022,2022,1,NCI,PYTHON206,20220310T1330_NCI_PYTHON206,2.57E+11,Processed,28,20,Online,1,25,Packaged,11/03/2022,Python
11/03/2022,2022,1,WSU,REDCAP101,20220311T0930_WSU_REDCAP101,2.66E+11,Processed,12,10,Online,0.5,15,Solo,,REDCap
9/03/2022,2022,1,UNSW,R201,20220309T1330_UNSW_R201,2.51E+11,Processed,35,26,Online,0.5,35,Packaged,,R
9/03/2022,2022,1,UC,EXCEL101,20220309T1330_UC_EXCEL101,2.61E+11,Processed,29,21,Online,1,25,Packaged,11/03/2022,Excel
9/03/2022,2022,1,UOA,UNIX101,20220309T1330_UOA_UNIX101,2.53E+11,Processed,34,27,Online,0.5,35,Packaged,,Unix
9/03/2022,2022,1,Deakin,R202,20220309T0930_Deakin_R202,2.51E+11,Processed,36,19,Online,0.5,40,Packaged,,R
15/03/2022,2022,1,Deakin,REDCAP101,20220315T1000_Deakin_REDCAP101,2.51E+11,Processed,23,18,Online,0.5,30,Solo,,REDCap
15/03/2022,2022,1,UOA,HPC202,20220315T0930_UOA_HPC202,2.53E+11,Processed,34,22,Online,1,35,Packaged,16/03/2022,HPC
16/03/2022,2022,1,UNE,R203,20220316T0900_UNE_R203,2.75E+11,Processed,19,12,Online,1,30,Packaged,17/03/2022,R
16/03/2022,2022,1,UNSW,NVIVO101,20220316T1330_UNSW_NVIVO101,2.51E+11,Processed,24,21,Online,0.5,25,Paid - 1 trainer,,NVivo
17/03/2022,2022,1,UTS,PYTHON101,20220317T1300_UTS_PYTHON101,2.76E+11,Processed,38,28,Online,1,35,Packaged,18/03/2022,Python
17/03/2022,2022,1,LTU,R101,20220317T1300_LTU_R101,2.51E+11,Processed,25,16,Online,1,30,Packaged,18/03/2022,R
18/03/2022,2022,1,WSU,RDMT001,20220318T0930_WSU_RDMT001,2.52E+11,Processed,33,24,Online,0.5,50,Solo,,RDMT
18/03/2022,2022,1,NCI,PYTHON207,20220318T1330_NCI_PYTHON207,2.58E+11,Processed,27,17,Online,0.5,25,Packaged,,Python
21/03/2022,2022,1,UTS,EXCEL101,20220321T1300_UTS_EXCEL101,2.76E+11,Processed,45,29,Online,1,30,Packaged,22/03/2022,Excel
21/03/2022,2022,1,UC,R101,20220321T1330_UC_R101,2.61E+11,Processed,23,17,Online,1,25,Packaged,22/03/2022,R
23/03/2022,2022,1,UNSW,EXCEL101,20220323T1330_UNSW_EXCEL101,2.51E+11,Processed,23,19,Online,1,25,Paid - 1 trainer,24/03/2022,Excel
23/03/2022,2022,1,LTU,NVIVO101,20220323T1000_LTU_NVIVO101,2.71E+11,Processed,28,18,Online,0.5,30,Packaged,,NVivo
24/03/2022,2022,1,Deakin,PYTHON101,20220324T1000_Deakin_PYTHON101,2.51E+11,Processed,31,14,Online,1,40,Packaged,25/03/2022,Python
25/03/2022,2022,1,WSU,NVIVO101,20220325T0930_WSU_NVIVO101,2.66E+11,Processed,30,24,Online,0.5,25,Packaged,,NVivo
28/03/2022,2022,1,UC,PYTHON101,20220328T1330_UC_PYTHON101,2.61E+11,Processed,24,14,Online,1,20,Packaged,29/03/2022,Python
29/03/2022,2022,1,UNSW,UNIX101,20220329T0930_UNSW_UNIX101,2.51E+11,Processed,24,21,Online,0.5,25,Paid - 1 trainer,,Unix
29/03/2022,2022,1,Deakin,PYTHON201,20220329T1000_Deakin_PYTHON201,2.51E+11,Processed,35,17,Online,0.5,40,Packaged,,Python
29/03/2022,2022,1,NCI,HPC301,20220329T0930_NCI_HPC301,2.66E+11,Processed,26,21,Online,0.5,25,Packaged,,HPC
30/03/2022,2022,1,UNSW,GIT101,20220330T0930_UNSW_GIT101,2.51E+11,Processed,26,20,Online,0.5,25,Paid - 1 trainer,,Git
30/03/2022,2022,1,Deakin,NVIVO101,20220330T1000_Deakin_NVIVO101,2.93E+11,Processed,31,23,Online,0.5,30,Solo,,NVivo
30/03/2022,2022,1,LTU,REDCAP101,20220330T1000_LTU_REDCAP101,2.51E+11,Processed,26,19,Online,0.5,15,Solo,,REDCap
30/03/2022,2022,1,Open,R211,20220330T1330_Open_R211,2.72E+11,Processed,28,24,Online,0.5,30,,,R
1/04/2022,2022,2,UTS,PYTHON203,20220401T0930_UTS_PYTHON203,2.76E+11,Processed,33,23,Online,1,35,Packaged,1/04/2022,Python
4/04/2022,2022,2,NCI,PYTHON101,20220404T1330_NCI_PYTHON101,2.66E+11,Processed,33,29,Online,1,25,Packaged,5/04/2022,Python
6/04/2022,2022,2,NCI,UNIX101,20220406T1400_NCI_UNIX101,2.71E+11,Processed,26,22,Online,0.5,25,Packaged,,Unix
7/04/2022,2022,2,WSU,EXCEL101,20220407T0930_WSU_EXCEL101,2.66E+11,Processed,35,24,Online,1,30,Packaged,8/04/2022,Excel
7/04/2022,2022,2,UOA,R101,20220407T0930_UOA_R101,2.90E+11,Processed,39,34,Online,1,35,Packaged,8/04/2022,R
7/04/2022,2022,2,NCI,PYTHON203,20220407T1330_NCI_PYTHON203,2.66E+11,Processed,38,30,Online,1,25,Packaged,8/04/2022,Python
11/04/2022,2022,2,Deakin,PYTHON202,20220411T1300_Deakin_PYTHON202,2.93E+11,Processed,37,21,Online,0.5,40,Packaged,,Python
11/04/2022,2022,2,NCI,PYTHON205,20220411T1330_NCI_PYTHON205,2.66E+11,Processed,39,33,Online,1,25,Packaged,12/04/2022,Python
5/04/2022,2022,2,Open,R212,20220405T0930_NCI_PYTHON205,2.72E+11,Processed,26,20,Online,0.5,25,,,R
5/04/2022,2022,2,UNSW,MATLAB101,20220405T1330_UNSW_MATLAB101,2.95E+11,Processed,30,22,Online,1,35,Packaged,6/04/2022,MATLAB
6/04/2022,2022,2,UC,NVIVO101,20220406T1330_UC_NVIVO101,2.61E+11,Processed,26,20,Online,0.5,25,Packaged,,NVivo
6/04/2022,2022,2,LTU,REDCAP201,20220406T1000_LTU_REDCAP201,2.51E+11,Processed,13,8,Online,0.5,15,Solo,,REDCap
12/04/2022,2022,2,NCI,HPC201,20220412T0930_NCI_HPC201,2.71E+11,Processed,30,21,Online,1,25,Packaged,13/04/2022,HPC
13/04/2022,2022,2,UNE,QLTRICS101,20220413T1000_UNE_QLTRICS101,2.94E+11,Processed,15,12,Online,0.5,15,Solo,,Qualtrics
13/04/2022,2022,2,UNSW,SPSS101,20220413T0930_UNSW_SPSS101,2.95E+11,Processed,35,32,Online,1,35,Packaged,14/04/2022,SPSS
13/04/2022,2022,2,Deakin,QLTRICS101,20220413T1000_Deakin_QLTRICS101,2.90E+11,Processed,15,13,Online,0.5,40,Solo,,Qualtrics
13/04/2022,2022,2,LTU,R203,20220413T1300_LTU_R203,2.71E+11,Processed,17,10,Online,1,30,Packaged,14/04/2022,R
13/04/2022,2022,2,WSU,R101,20220413T0930_WSU_R101,2.85E+11,Processed,35,28,Online,1,30,Packaged,14/04/2022,R
19/04/2022,2022,2,UNSW,EXCEL101,20220419T1330_UNSW_EXCEL101,2.95E+11,Processed,35,33,Online,1,35,Packaged,20/04/2022,Excel
19/04/2022,2022,2,ACU,R101,20220419T0930_ACU_R101,2.96E+11,Processed,26,15,Online,1,25,Packaged,20/04/2022,R
20/04/2022,2022,2,UOA,REDCAP101,20220420T0930_UOA_REDCAP101,2.90E+11,Processed,40,33,Online,0.5,35,Packaged,,REDCap
21/04/2022,2022,2,UC,SPSS101,20220421T1330_UC_SPSS101,2.61E+11,Processed,20,10,Online,1,25,Packaged,22/04/2022,SPSS
21/04/2022,2022,2,LTU,PYTHON101,20220421T1300_LTU_PYTHON101,2.51E+11,Processed,29,17,Online,1,30,Packaged,22/04/2022,Python
21/04/2022,2022,2,WSU,R203,20220421T0930_WSU_R203,2.88E+11,Processed,32,19,Online,1,30,Packaged,22/04/2022,R
26/04/2022,2022,2,UNSW,R103,20220426T0930_UNSW_R103,2.95E+11,Processed,38,32,Online,1,35,Packaged,27/04/2022,R
26/04/2022,2022,2,NCI,PYTHON206,20220426T0930_NCI_PYTHON206,2.66E+11,Processed,33,23,Online,1,25,Packaged,27/04/2022,Python
27/04/2022,2022,2,UC,SPSS102,20220427T1330_UC_SPSS102,2.61E+11,Processed,22,12,Online,0.5,20,Packaged,,SPSS
27/04/2022,2022,2,WSU,QLTRICS101,20220427T0930_WSU_QLTRICS101,2.86E+11,Processed,33,25,Online,0.5,25,Packaged,,Qualtrics
28/04/2022,2022,2,UTS,R101,20220428T1300_UTS_R101,2.97E+11,Processed,40,26,Online,1,35,Packaged,29/04/2022,R
3/05/2022,2022,2,ACU,SPSS101,20220503T1330_ACU_SPSS101,2.96E+11,Processed,22,14,Online,1,25,Packaged,4/05/2022,SPSS
3/05/2022,2022,2,LTU,EXCEL101,20220503T1300_LTU_EXCEL101,2.51E+11,Processed,12,8,Online,1,15,Solo,4/05/2022,Excel
3/05/2022,2022,2,NCI,PYTHON207,20220503T1000_NCI_PYTHON207,2.66E+11,Processed,33,23,Online,0.5,25,Packaged,,Python
4/05/2022,2022,2,NCI,R101,20220504T1330_NCI_R101,2.76E+11,Processed,30,23,Online,1,25,Packaged,5/05/2022,R
5/05/2022,2022,2,Deakin,R205,20220505T0930_Deakin_R205,2.93E+11,Processed,39,31,Online,1,1,Packaged,6/05/2022,R
5/05/2022,2022,2,LTU,SPSS101,20220505T1300_LTU_SPSS101,2.71E+11,Processed,30,22,Online,1,20,Packaged,6/05/2022,SPSS
5/05/2022,2022,2,WSU,PYTHON101,20220505T0930_WSU_PYTHON101,3.02E+11,Processed,16,11,Online,1,30,Packaged,6/05/2022,Python
10/05/2022,2022,2,UNSW,PYTHON101,20220510T1330_UNSW_PYTHON101,2.95E+11,Processed,34,25,Online,1,35,Packaged,11/05/2022,Python
10/05/2022,2022,2,ACU,R101,20220510T0930_ACU_R101,3.24E+11,Processed,23,15,Online,1,25,Packaged,11/05/2022,R
10/05/2022,2022,2,LTU,REDCAP101,20220510T1000_LTU_REDCAP101,2.51E+11,Processed,18,16,Online,0.5,15,Solo,,REDCap
10/05/2022,2022,2,NCI,R203,20220510T1330_NCI_R203,2.76E+11,Processed,30,24,Online,1,25,Packaged,11/05/2022,R
12/05/2022,2022,2,UTS,R203,20220512T1300_UTS_R203,2.97E+11,Processed,30,25,Online,1,35,Packaged,13/05/2022,R
12/05/2022,2022,2,Deakin,R206,20220512T0930_Deakin_R206,2.93E+11,Processed,36,28,Online,1,1,Packaged,13/05/2022,R
12/05/2022,2022,2,LTU,REDCAP201,20220512T1000_LTU_REDCAP201,2.51E+11,Processed,12,9,Online,0.5,15,Solo,,REDCap
12/05/2022,2022,2,WSU,PYTHON203,20220512T0930_WSU_PYTHON203,3.02E+11,Processed,16,11,Online,1,30,Packaged,13/05/2022,Python
12/05/2022,2022,2,UOA,SPSS101,20220512T0930_UOA_SPSS101,3.19E+11,Processed,35,31,Online,1,35,Packaged,13/05/2022,SPSS
16/05/2022,2022,2,NCI,R205,20220516T1330_NCI_R205,2.94E+11,Processed,35,29,Online,1,25,Packaged,17/05/2022,R
17/05/2022,2022,2,UNSW,PYTHON201,20220517T1330_UNSW_PYTHON201,2.95E+11,Processed,36,30,Online,0.5,35,Packaged,,Python
17/05/2022,2022,2,UOA,PYTHON101,20220517T0930_UOA_PYTHON101,3.23E+11,Processed,36,29,Online,1,35,Packaged,18/05/2022,Python
18/05/2022,2022,2,UNSW,PYTHON202,20220518T1330_UNSW_PYTHON202,2.95E+11,Processed,37,28,Online,0.5,35,Packaged,,Python
18/05/2022,2022,2,UC,REDCAP101,20220518T1330_UC_REDCAP101,3.19E+11,Processed,15,13,Online,0.5,15,Solo,,REDCap
19/05/2022,2022,2,Deakin,R207,20220519T0930_Deakin_R207,2.93E+11,Processed,23,17,Online,0.5,1,Packaged,,R
20/05/2022,2022,2,WSU,RDMT001,20220520T0930_WSU_RDMT001,2.52E+11,Processed,26,18,Online,0.5,50,Solo,,RDMT
23/05/2022,2022,2,NCI,R206,20220523T1330_NCI_R206,2.94E+11,Processed,38,30,Online,1,25,Packaged,24/05/2022,R
24/05/2022,2022,2,UNSW,R101,20220524T1330_UNSW_R101,2.95E+11,Processed,37,32,Online,1,35,Packaged,25/05/2022,R
24/05/2022,2022,2,ACU,REDCAP101,20220524T1000_ACU_REDCAP101,2.69E+11,Processed,20,16,Online,0.5,15,Solo,,REDCap
24/05/2022,2022,2,WSU,NVIVO102,20220524T0930_WSU_NVIVO102,3.13E+11,Processed,29,23,Online,0.5,30,Packaged,,Nvivo
30/05/2022,2022,2,UniSA,PYTHON101,20220530T1330_UniSA_PYTHON101,3.32E+11,Processed,34,23,Online,1,35,Packaged,31/05/2022,Python
31/05/2022,2022,2,NCI,R207,20220531T1330_NCI_R207,2.94E+11,Processed,30,23,Online,0.5,25,Packaged,,R
1/06/2022,2022,2,UNSW,PYTHON205,20220601T0930_UNSW_PYTHON205,2.95E+11,Processed,33,27,Online,1,35,Packaged,2/06/2022,Python
1/06/2022,2022,2,UniSA,R101,20220601T1330_UniSA_R101,3.32E+11,Processed,34,26,Online,1,35,Packaged,2/06/2022,R
1/06/2022,2022,2,WSU,EXCEL101,20220601T0930_WSU_EXCEL101,3.30E+11,Processed,28,22,Online,1,30,Packaged,2/06/2022,Excel
2/06/2022,2022,2,LTU,PYTHON203,20220602T1330_LTU_PYTHON203,3.32E+11,Processed,15,9,Online,1,20,Packaged,3/06/2022,Python
2/06/2022,2022,2,NCI,GIT101,20220602T1330_NCI_GIT101,3.09E+11,Processed,29,26,Online,0.5,25,Packaged,,Git
25/05/2022,2022,2,ACU,REDCAP201,20220525T1000_ACU_REDCAP201,2.69E+11,Processed,16,9,Online,0.5,15,Solo,,REDCap
25/05/2022,2022,2,UC,REDCAP201,20220525T1330_UC_REDCAP201,3.19E+11,Processed,10,7,Online,0.5,15,Solo,,REDCap
25/05/2022,2022,2,UOA,NVIVO101,20220525T0930_UOA_NVIVO101,3.32E+11,Processed,35,27,Online,0.5,35,Packaged,,NVivo
3/06/2022,2022,2,Deakin,REDCAP101,20220603T1000_Deakin_REDCAP101,3.49E+11,Processed,18,16,Online,0.5,15,Solo,,REDCap
3/06/2022,2022,2,NCI,PYTHON202,20220603T1330_NCI_PYTHON202,3.09E+11,Processed,38,31,Online,0.5,25,Packaged,,Python
7/06/2022,2022,2,UNSW,PYTHON206,20220607T0930_UNSW_PYTHON206,2.95E+11,Processed,36,27,Online,1,35,Packaged,8/06/2022,Python
7/06/2022,2022,2,UOA,R203,20220607T1330_UOA_R203,3.32E+11,Processed,37,30,Online,1,35,Packaged,8/06/2022,R
9/06/2022,2022,2,UniSA,NVIVO101,20220609T0930_UniSA_NVIVO101,3.32E+11,Processed,34,24,Online,0.5,35,Packaged,,NVivo
9/06/2022,2022,2,WSU,QLTRICS101,20220609T0930_WSU_QLTRICS101,3.30E+11,Processed,24,17,Online,0.5,15,Solo,,Qualtrics
9/06/2022,2022,2,NCI,JULIA201,20220609T1330_NCI_JULIA201,2.66E+11,Processed,34,22,Online,0.5,25,Packaged,,Julia
14/06/2022,2022,2,UniSA,PYTHON203,20220614T1330_UniSA_PYTHON203,3.32E+11,Processed,32,15,Online,1,35,Packaged,15/06/2022,Python
15/06/2022,2022,2,UTS,REDCAP101,20220615T1000_UTS_REDCAP101,3.13E+11,Processed,17,9,Online,0.5,20,Solo,,REDCap
16/06/2022,2022,2,UTS,QLTRICS101,20220616T1000_UTS_QLTRICS101,3.13E+11,Processed,14,8,Online,0.5,20,Solo,,Qualtrics
16/06/2022,2022,2,Deakin,EXCEL101,20220616T0930_Deakin_EXCEL101,3.49E+11,Processed,35,18,Online,1,35,Packaged,17/06/2022,Excel
16/06/2022,2022,2,LTU,R101,20220616T0930_LTU_R101,3.32E+11,Processed,26,19,Online,1,30,Packaged,17/06/2022,R
16/06/2022,2022,2,UOA,PYTHON203,20220616T0930_UOA_PYTHON203,3.32E+11,Processed,36,24,Online,1,35,Packaged,17/06/2022,Python
20/06/2022,2022,2,QCIF,STATS203,20220620T0900_QCIF_STATS203,3.41E+11,Processed,18,0,Online,1,20,,,R
21/06/2022,2022,2,UNE,EXCEL101,20220621T0930_UNE_EXCEL101,3.42E+11,Processed,33,23,Online,1,30,Packaged,22/06/2022,Excel
21/06/2022,2022,2,UNSW,PYTHON207,20220621T0930_UNSW_PYTHON207,2.95E+11,Processed,36,17,Online,0.5,35,Packaged,,Python
21/06/2022,2022,2,Deakin,PYTHON101,20220621T0930_Deakin_PYTHON101,3.49E+11,Processed,38,26,Online,1,40,Packaged,22/06/2022,Python
21/06/2022,2022,2,UniSA,R203,20220621T1330_UniSA_R203,3.32E+11,Processed,36,28,Online,1,35,Packaged,22/06/2022,R
22/06/2022,2022,2,UNSW,WEBDATA201,20220622T0930_UNSW_WEBDATA201,2.95E+11,Processed,33,13,Online,1,35,Packaged,23/06/2022,Web Scraping
22/06/2022,2022,2,WSU,RDMT001,20220622T0930_WSU_RDMT001,2.52E+11,Processed,19,11,Online,0.5,50,Solo,,RDMT
22/06/2022,2022,2,DPE,UNIX101,20220622T1330_DPE_UNIX101,3.69E+11,Processed,22,20,Online,0.5,30,Packaged,,Unix
28/06/2022,2022,2,UNE,SPSS101,20220628T0930_UNE_SPSS101,3.42E+11,Processed,33,18,Online,1,30,Packaged,29/06/2022,SPSS
28/06/2022,2022,2,ACU,NVIVO101,20220628T1000_ACU_NVIVO101,3.60E+11,Processed,25,21,Online,0.5,25,Packaged,,NVivo
28/06/2022,2022,2,LTU,R203,20220628T0930_LTU_R203,3.32E+11,Processed,27,15,Online,1,30,Packaged,29/06/2022,R
28/06/2022,2022,2,UniSA,UNIX101,20220628T1330_UniSA_UNIX101,3.32E+11,Processed,32,28,Online,0.5,35,Packaged,,Unix
29/06/2022,2022,2,ACU,R101,20220629T1330_ACU_R101,3.60E+11,Processed,21,14,Online,1,25,Packaged,30/06/2022,R
29/06/2022,2022,2,WSU,REDCAP201,20220629T0930_WSU_REDCAP201,3.30E+11,Processed,18,10,Online,0.5,20,Solo,,REDCap
30/06/2022,2022,2,UniSA,HPC201,20220630T0930_UniSA_HPC201,3.32E+11,Processed,30,27,Online,1,35,Packaged,1/07/2022,HPC
5/07/2022,2022,3,UNE,R101,20220705T0930_UNE_R101,3.49E+11,Processed,35,30,Online,1,35,Packaged,6/07/2022,R
6/07/2022,2022,3,ACU,PYTHON101,20220706T1330_ACU_PYTHON101,3.60E+11,Processed,18,14,Online,1,15,Packaged,7/07/2022,Python
7/07/2022,2022,3,UNE,NVIVO101,20220707T1330_UNE_NVIVO101,3.43E+11,Processed,41,31,Online,0.5,30,Packaged,,NVivo
7/07/2022,2022,3,Deakin,PYTHON205,20220707T0930_Deakin_PYTHON205,3.49E+11,Processed,40,20,Online,1,40,Packaged,8/07/2022,Python
8/07/2022,2022,3,WSU,REDCAP101,20220708T0930_WSU_REDCAP101,3.54E+11,Processed,16,15,Online,0.5,15,Solo,,REDCap
12/07/2022,2022,3,UTS,PYTHON101,20220712T1000_UTS_PYTHON101,3.70E+11,Processed,45,34,Online,1,35,Packaged,13/07/2022,Python
12/07/2022,2022,3,LTU,REDCAP101,20220712T1000_LTU_REDCAP101,3.32E+11,Processed,17,12,Online,0.5,15,Solo,,REDCap
13/07/2022,2022,3,ACU,SPSS101,20220713T1330_ACU_SPSS101,3.60E+11,Processed,23,14,Online,1,25,Packaged,14/07/2022,SPSS
14/07/2022,2022,3,Deakin,PYTHON206,20220714T0930_Deakin_PYTHON206,3.49E+11,Processed,40,23,Online,1,40,Packaged,15/07/2022,Python
14/07/2022,2022,3,LTU,REDCAP201,20220714T1000_LTU_REDCAP201,3.32E+11,Processed,11,9,Online,0.5,15,Solo,,REDCap
15/07/2022,2022,3,UNE,QLTRICS101,20220715T0930_UNE_QLTRICS101,3.49E+11,Processed,33,31,Online,0.5,30,Packaged,,Qualtrics
15/07/2022,2022,3,WSU,UNIX101,20220715T0930_WSU_UNIX101,3.54E+11,Processed,10,8,Online,0.5,15,Solo,,Unix
19/07/2022,2022,3,UTS,PYTHON203,20220719T1000_UTS_PYTHON203,3.70E+11,Processed,35,27,Online,1,35,Packaged,20/07/2022,Python
20/07/2022,2022,3,UNSW,SPSS101,20220720T1330_UNSW_SPSS101,3.67E+11,Processed,36,30,Online,1,35,Paid - 1 trainer,21/07/2022,SPSS
20/07/2022,2022,3,UC,NVIVO101,20220720T1330_UC_NVIVO101,3.70E+11,Processed,27,14,Online,0.5,25,Packaged,,NVivo
21/07/2022,2022,3,Deakin,PYTHON207,20220721T0930_Deakin_PYTHON207,3.49E+11,Processed,38,17,Online,0.5,40,Packaged,,Python
21/07/2022,2022,3,LTU,PYTHON101,20220721T0930_LTU_PYTHON101,3.32E+11,Processed,27,11,Online,1,30,Packaged,22/07/2022,Python
21/07/2022,2022,3,QCIF,STATS201,20220721T0900_QCIF_STATS201,3.80E+11,Processed,26,0,Online,1,25,,,R
22/07/2022,2022,3,WSU,RDMT001,20220722T1000_WSU_RDMT001,3.49E+11,Processed,27,15,Online,0.5,50,Solo,,RDMT
26/07/2022,2022,3,UNE,PYTHON101,20220726T0930_UNE_PYTHON101,3.50E+11,Processed,24,17,Online,1,30,Packaged,27/07/2022,Python
26/07/2022,2022,3,UTS,EXCEL101,20220726T1000_UTS_EXCEL101,3.70E+11,Processed,36,27,Online,1,35,Packaged,27/07/2022,Excel
26/07/2022,2022,3,LTU,EXCEL101,20220726T1300_LTU_EXCEL101,3.32E+11,Processed,12,9,Online,1,15,Solo,27/07/2022,Excel
26/07/2022,2022,3,UOA,R101,20220726T1330_UOA_R101,3.79E+11,Processed,34,24,Online,1,35,Packaged,27/07/2022,R
27/07/2022,2022,3,WSU,NVIVO101,20220727T0930_WSU_NVIVO101,3.54E+11,Processed,32,25,Online,0.5,30,Packaged,,NVivo
2/08/2022,2022,3,UNE,R203,20220802T0930_UNE_R203,3.49E+11,Processed,20,15,Online,1,30,Packaged,3/08/2022,R
2/08/2022,2022,3,UTS,R101,20220802T1000_UTS_R101,3.70E+11,Processed,30,22,Online,1,35,Packaged,3/08/2022,R
2/08/2022,2022,3,UNSW,R103,20220802T1330_UNSW_R103,3.67E+11,Processed,37,30,Online,1,35,Paid - 1 trainer,3/08/2022,R
2/08/2022,2022,3,Deakin,REDCAP101,20220802T1000_Deakin_REDCAP101,3.82E+11,Processed,15,8,Online,0.5,40,Solo,,REDCap
3/08/2022,2022,3,UC,QLTRICS101,20220803T1330_UC_QLTRICS101,3.70E+11,Processed,25,16,Online,0.5,25,Packaged,,Qualtrics
3/08/2022,2022,3,UniSA,NVIVO101,20220803T0930_UniSA_NVIVO101,3.85E+11,Processed,17,14,Online,0.5,15,Solo,,NVivo
4/08/2022,2022,3,LTU,NVIVO101,20220804T1000_LTU_NVIVO101,3.72E+11,Processed,18,14,Online,0.5,15,Solo,,NVivo
4/08/2022,2022,3,UniSA,NVIVO101,20220804T0930_UniSA_NVIVO101,3.90E+11,Processed,3,2,Online,0.5,12,Solo,,NVivo
5/08/2022,2022,3,WSU,QLTRICS101,20220805T0930_WSU_QLTRICS101,3.83E+11,Processed,19,13,Online,0.5,25,Packaged,,Qualtrics
