Course date,Year,Quarter,Member,Course code,Course ID,EventbriteID,Status,Registered,Attended,Delivery,Training days,Capacity,Course Type,Day2,Tool,Month,Day,Primary_Trainer,Assistant_Trainer,Unique_ID
10/05/2019,2019,2,USYD,MATLAB101,20190510T0930_USYD_MATLAB101,58336682588,Processed,11,6,InPerson,1,11,,,MATLAB,5,Fri,"AG, JZ",,43595_USYD_MATLAB101
13/05/2019,2019,2,UNSW,R101,20190513T0930_UNSW_R101,59803219038,Processed,30,22,InPerson,1,30,,,R,5,Mon,AG,MR,43598_UNSW_R101
15/05/2019,2019,2,USYD,EXCEL101,20190515T0930_USYD_EXCEL101,60559843121,Processed,9,6,InPerson,1,9,,,Excel,5,Wed,"JA, GP",,43600_USYD_EXCEL101
17/05/2019,2019,2,LTU,EXCEL101,20190517T0930_LTU_EXCEL101,https://forms.gle/3YZenyRyboEhdkVEA,Manual,11,8,InPerson,1,11,,,Excel,5,Fri,GM,,43602_LTU_EXCEL101
20/05/2019,2019,2,UNSW,R203,20190520T0930_UNSW_R203,59803239098,Processed,30,18,InPerson,1,30,,,R,5,Mon,AP,MR,43605_UNSW_R203
21/05/2019,2019,2,UNSW,HPC201,20190521T0930_UNSW_HPC201,59803257152,Processed,17,12,InPerson,1,17,,,HPC,5,Tue,AP,AG,43606_UNSW_HPC201
21/05/2019,2019,2,Deakin,PYTHON101,20190521T0930_Deakin_PYTHON101,55248338267,Processed,16,13,InPerson,1,16,,,Python,5,Tue,MS,JL,43606_Deakin_PYTHON101
22/05/2019,2019,2,USYD,R203,20190522T0930_USYD_R203,60559866190,Processed,21,19,InPerson,1,21,,,R,5,Wed,AP,AM,43607_USYD_R203
22/05/2019,2019,2,UNSW,SC101,20190522T0930_UNSW_SC101,59803273200,Processed,32,24,InPerson,2,32,,,Software Carpentry,5,Wed,"JZ, MR",,43607_UNSW_SC101
24/05/2019,2019,2,UNSW,REGEX101,20190524T0930_UNSW_REGEX101,61012007557,Processed,21,15,InPerson,0.5,21,,,Regular Expressions,5,Fri,AG,JA,43609_UNSW_REGEX101
24/05/2019,2019,2,UNSW,REGEX201,20190524T1330_UNSW_REGEX201,61012024608,Processed,19,5,InPerson,0.5,19,,,Regular Expressions,5,Fri,AG,,43609_UNSW_REGEX201
27/05/2019,2019,2,USYD,PYTHON203,20190527T0930_USYD_PYTHON203,60556598416,Processed,16,7,InPerson,1,16,,,Python,5,Mon,AG,JZ,43612_USYD_PYTHON203
28/05/2019,2019,2,UNSW,MATLAB101,20190528T0930_UNSW_MATLAB101,59803284233,Processed,26,17,InPerson,1,26,,,MATLAB,5,Tue,JZ,AP,43613_UNSW_MATLAB101
29/05/2019,2019,2,UNE,R203,20190529T0930_UNE_R203,61480112672,Processed,13,6,InPerson,1,13,,,R,5,Wed,"AS, RC",,43614_UNE_R203
03/06/2019,2019,2,UON,UNIX101,20190603T1100_UON_UNIX101,60111515160,Processed,16,11,InPerson,0.5,16,,,Unix,6,Mon,AG,SG,43619_UON_UNIX101
04/06/2019,2019,2,UON,HPC201,20190604T0930_UON_HPC201,60111524187,Processed,17,7,InPerson,1,17,,,HPC,6,Tue,AG,SG,43620_UON_HPC201
04/06/2019,2019,2,Deakin,REDCAP101,20190604T0930_Deakin_REDCAP101,55248656218,Processed,16,14,InPerson,0.5,16,,,REDCap,6,Tue,JL,,43620_Deakin_REDCAP101
04/06/2019,2019,2,LTU,R101,20190604T0930_LTU_R101,https://forms.gle/FJyLv3Pg7HU1RxCcA,Manual,25,22,InPerson,1,25,,,R,6,Tue,AA,GM,43620_LTU_R101
05/06/2019,2019,2,USYD,SQL101,20190605T0930_USYD_SQL101,60559990562,Processed,23,12,InPerson,0.5,23,,,SQL,6,Wed,JZ,,43621_USYD_SQL101
05/06/2019,2019,2,UON,SQL101,20190605T0930_UON_SQL101,60111526193,Processed,18,13,InPerson,0.5,18,,,SQL,6,Wed,AG,SG,43621_UON_SQL101
05/06/2019,2019,2,UON,REFINE101,20190605T1330_UON_REFINE101,60111532211,Processed,14,11,InPerson,0.5,14,,,Open Refine,6,Wed,AG,SG,43621_UON_REFINE101
06/06/2019,2019,2,UON,MATLAB101,20190606T0930_UON_MATLAB101,60111537226,Processed,20,9,InPerson,1,20,,,MATLAB,6,Thu,AG,SG,43622_UON_MATLAB101
11/06/2019,2019,2,UTS,SQL101,20190611T0930_UTS_SQL101,61838064315,Processed,18,11,InPerson,0.5,18,,,SQL,6,Tue,WC,,43627_UTS_SQL101
11/06/2019,2019,2,UTS,REDCAP101,20190611T1330_UTS_REDCAP101,61838097414,Processed,13,10,InPerson,0.5,13,,,REDCap,6,Tue,WC,,43627_UTS_REDCAP101
12/06/2019,2019,2,UNE,R101,20190612T0930_UNE_R101,61617455468,Processed,15,11,InPerson,1,15,,,R,6,Wed,AS,"PR,RC",43628_UNE_R101
12/06/2019,2019,2,UTS,PYTHON101,20190612T0930_UTS_PYTHON101,61838127504,Processed,41,28,InPerson,1,41,,,Python,6,Wed,AG,WC,43628_UTS_PYTHON101
13/06/2019,2019,2,LTU,R203,20190613T0930_LTU_R203,https://forms.gle/7cAucVPnQKUxGweVA,Manual,18,17,InPerson,1,18,,,R,6,Thu,GM,CF,43629_LTU_R203
14/06/2019,2019,2,UNSW,PYTHON203,20190614T0930_UNSW_PYTHON203,59803299278,Processed,30,16,InPerson,1,30,,,Python,6,Fri,MR,JZ,43630_UNSW_PYTHON203
14/6/2019,2019,2,LTU,PYTHON101,20190614T0930_LTU_PYTHON101,https://forms.gle/CBXF24E7LtJ73z2u9,Manual,18,19,InPerson,1,18,,,Python,6,Fri,GM,AA,43630_LTU_PYTHON101
14/6/2019,2019,2,WSU,HPC201,20190614T0930_WSU_HPC201,55135763553,Processed,13,8,InPerson,1,13,,,HPC,6,Fri,AG,XW,43630_WSU_HPC201
21/6/2019,2019,2,UNSW,EXCEL101,20190621T0930_UNSW_EXCEL101,59803310311,Processed,28,17,InPerson,1,28,,,Excel,6,Fri,"JA, JZ",,43637_UNSW_EXCEL101
21/6/2019,2019,2,LTU,PYTHON203,20190621T0930_LTU_PYTHON203,https://forms.gle/RoeVjU8PuVVmzKTF6,Manual,19,15,InPerson,1,19,,,Python,6,Fri,GM,CF,43637_LTU_PYTHON203
24/6/2019,2019,2,Deakin,RDMT001,20190624T1100_Deakin_RDMT001,,Manual,16,16,InPerson,0.5,16,,,RDMT,6,Mon,JL,,43640_Deakin_RDMT001
26/6/2019,2019,2,UNE,R203,20190626T0900_UNE_R203,61617642026,Processed,13,9,InPerson,1,13,,,R,6,Wed,"AS, RC",PR,43642_UNE_R203
27/6/2019,2019,2,USYD,SC102,20190627T0930_USYD_SC102,60556623491,Processed,28,20,InPerson,2,28,,,Software Carpentry,6,Thu,"AG, AM",,43643_USYD_SC102
28/6/2019,2019,2,UNSW,R101,20190628T0930_UNSW_R101,61860054087,Processed,36,29,InPerson,1,36,,,R,6,Fri,"MR, JZ",,43644_UNSW_R101
28/6/2019,2019,2,Deakin,R101,20190628T0930_Deakin_R101,27117332672,Processed,23,22,InPerson,1,23,,,R,6,Fri,MS,JL,43644_Deakin_R101
2/7/2019,2019,3,WSU,PYTHON101,20190702T0930_WSU_PYTHON101,60908282312,Processed,21,21,InPerson,1,21,,,Python,7,Tue,MR,XW,43648_WSU_PYTHON101
3/7/2019,2019,3,USYD,JULIA101,20190703T0930_USYD_JULIA101,60559888256,Processed,9,5,InPerson,1,9,,,Julia,7,Wed,MR,AG,43649_USYD_JULIA101
4/7/2019,2019,3,UTS,PYTHON203,20190704T0930_UTS_PYTHON203,62688783840,Processed,30,26,InPerson,1,30,,,Python,7,Thu,AG,WC,43650_UTS_PYTHON203
5/7/2019,2019,3,WSU,R101,20190705T0930_WSU_R101,60908716611,Processed,11,9,InPerson,1,11,,,R,7,Fri,AG,XW,43651_WSU_R101
9/7/2019,2019,3,UTS,EXCEL101,20190709T0930_UTS_EXCEL101,61838625995,Processed,24,19,InPerson,1,24,,,Excel,7,Tue,"JA, JZ",,43655_UTS_EXCEL101
9/7/2019,2019,3,ACU,EXCEL101,20190709T0930_ACU_EXCEL101,63416729144,Processed,9,8,InPerson,1,9,,,Excel,7,Tue,MS,,43655_ACU_EXCEL101
10/7/2019,2019,3,UTS,R101,20190710T0930_UTS_R101,61838633016,Processed,36,22,InPerson,1,36,,,R,7,Wed,MR,"WC, SG",43656_UTS_R101
10/7/2019,2019,3,WSU,RDMT001,20190710T0930_WSU_RDMT001,60909138874,Processed,7,7,InPerson,0.5,7,,,RDMT,7,Wed,KT,XW,43656_WSU_RDMT001
10/7/2019,2019,3,WSU,UNIX101,20190710T1300_WSU_UNIX101,61080262710,Processed,7,6,InPerson,0.5,7,,,Unix,7,Wed,XW,,43656_WSU_UNIX101
11/7/2019,2019,3,USYD,EXCEL101,20190711T0930_USYD_EXCEL101,60556749869,Processed,16,13,InPerson,1,16,,,Excel,7,Thu,JA,,43657_USYD_EXCEL101
12/7/2019,2019,3,USYD,SPSS101,20190712T0930_USYD_SPSS101,60559960472,Processed,35,26,InPerson,1,35,,,SPSS,7,Fri,"AG, JA",,43658_USYD_SPSS101
12/7/2019,2019,3,WSU,RDMT001,20190712T0930_WSU_RDMT001,61269825698,Processed,17,15,InPerson,0.5,17,,,RDMT,7,Fri,KT,XW,43658_WSU_RDMT001
16/7/2019,2019,3,ACU,EXCEL101,20190716T0930_ACU_EXCEL101,63416735162,Processed,17,14,InPerson,1,17,,,Excel,7,Tue,AW,SG,43662_ACU_EXCEL101
16/7/2019,2019,3,Deakin,R101,20190716T0930_Deakin_R101,55248976175,Processed,21,15,InPerson,1,21,,,R,7,Tue,MS,JL,43662_Deakin_R101
16/07/2019,2019,3,LTU,EXCEL101,20190716T0930_LTU_EXCEL101,https://forms.gle/RMxxGi9UUqKZZ9CA8,Manual,24,21,InPerson,1,24,,,Excel,7,Tue,GM,CF,43662_LTU_EXCEL101
17/07/2019,2019,3,USYD,QLTRICS101,20190717T0930_USYD_QLTRICS101,60556807040,Processed,33,22,InPerson,0.5,33,,,Qualtrics,7,Wed,AW,"JZ, SG",43663_USYD_QLTRICS101
17/07/2019,2019,3,WSU,PYTHON203,20190717T0930_WSU_PYTHON203,61270423486,Processed,10,8,InPerson,1,10,,,Python,7,Wed,MR,XW,43663_WSU_PYTHON203
19/07/2019,2019,3,Deakin,R203,20190719T0930_Deakin_R203,38217297967,Processed,13,7,InPerson,1,13,,,R,7,Fri,AG,JL,43665_Deakin_R203
23/07/2019,2019,3,LTU,R101,20190723T0930_LTU_R101,https://forms.gle/dWjFLhhzn3ervRKJA,Manual,21,18,InPerson,1,21,,,R,7,Tue,MS,CF,43669_LTU_R101
24/7/2019,2019,3,UNE,MATLAB101,20190724T0930_UNE_MATLAB101,61617703209,Processed,8,5,InPerson,1,8,,,MATLAB,7,Wed,AS,RC,43670_UNE_MATLAB101
24/7/2019,2019,3,USYD,R203,20190724T0930_USYD_R203,60556830109,Processed,31,23,InPerson,1,31,,,R,7,Wed,AG,MR,43670_USYD_R203
25/07/2019,2019,3,ACU,R101,20190725T0930_ACU_R101,63845205729,Processed,17,8,InPerson,1,17,,,R,7,Thu,MR,AW,43671_ACU_R101
26/7/2019,2019,3,ACU,R101,20190726T0930_ACU_R101,64510867742,Processed,14,10,InPerson,1,14,,,R,7,Fri,AA,,43672_ACU_R101
30/7/2019,2019,3,UON,RDMT001,20190730T0930_UON_RDMT001,64285222832,Processed,21,17,InPerson,0.5,21,,,RDMT,7,Tue,SG,,43676_UON_RDMT001
1/8/2019,2019,3,USYD,PYTHON101,20190801T0930_USYD_PYTHON101,60556873238,Processed,31,21,InPerson,1,31,,,Python,8,Thu,MR,"KT, PM",43678_USYD_PYTHON101
2/8/2019,2019,3,USYD,PYTHON203,20190802T0930_USYD_PYTHON203,60556913358,Processed,33,17,InPerson,1,33,,,Python,8,Fri,AG,JP,43679_USYD_PYTHON203
2/8/2019,2019,3,UNSW,SQL101,20190802T0930_UNSW_SQL101,64286394336,Processed,14,9,InPerson,0.5,14,,,SQL,8,Fri,JZ,"KT, SL",43679_UNSW_SQL101
2/8/2019,2019,3,Deakin,RDMT001,20190802T0930_Deakin_RDMT001,,Manual,17,17,InPerson,0.5,17,,,RDMT,8,Fri,JL,,43679_Deakin_RDMT001
5/8/2019,2019,3,UON,SQL101,20190805T1330_UON_SQL101,65514863721,Processed,15,11,InPerson,0.5,15,,,SQL,8,Mon,SG,,43682_UON_SQL101
5/8/2019,2019,3,Deakin,RDMT001,20190805T1030_Deakin_RDMT001,,Manual,43,43,InPerson,0.5,43,,,RDMT,8,Mon,JL,,43682_Deakin_RDMT001
6/8/2019,2019,3,UNSW,MATLAB101,20190806T0930_UNSW_MATLAB101,64286509681,Processed,23,15,InPerson,1,23,,,MATLAB,8,Tue,AG,JP,43683_UNSW_MATLAB101
6/8/2019,2019,3,ACU,REDCAP101,20190806T1000_ACU_REDCAP101,64771800198,Processed,25,19,InPerson,0.5,25,,,REDCap,8,Tue,AW,,43683_ACU_REDCAP101
6/8/2019,2019,3,ACU,REDCAP201,20190806T1400_ACU_REDCAP201,64771809225,Processed,13,12,InPerson,0.5,13,,,REDCap,8,Tue,AW,,43683_ACU_REDCAP201
7/8/2019,2019,3,UNE,R203,20190807T0930_UNE_R203,65871049081,Processed,11,8,InPerson,1,11,,,R,8,Wed,RC,AS,43684_UNE_R203
7/8/2019,2019,3,USYD,MATLAB101,20190807T0930_USYD_MATLAB101,65758097239,Processed,8,6,InPerson,1,8,,,MATLAB,8,Wed,MR,KT,43684_USYD_MATLAB101
7/8/2019,2019,3,Deakin,R101,20190807T0930_Deakin_R101,,Manual,25,25,InPerson,1,25,,,R,8,Wed,MS,JL,43684_Deakin_R101
7/8/2019,2019,3,LTU,REDCAP101,20190807T0930_LTU_REDCAP101,https://forms.gle/46qVWJAmz1WUk3ps6,Manual,21,17,InPerson,0.5,21,,,REDCap,8,Wed,GM,,43684_LTU_REDCAP101
12/8/2019,2019,3,UNSW,EXCEL101,20190812T0930_UNSW_EXCEL101,64286637062,Processed,31,16,InPerson,1,31,,,Excel,8,Mon,JA,SL,43689_UNSW_EXCEL101
13/8/2019,2019,3,UON,REFINE101,20190813T0930_UON_REFINE101,65762885561,Processed,11,7,InPerson,0.5,11,,,Open Refine,8,Tue,SG,,43690_UON_REFINE101
19/8/2019,2019,3,UON,QLTRICS101,20190819T1330_UON_QLTRICS101,67862345101,Processed,13,12,InPerson,0.5,13,,,Qualtrics,8,Mon,SG,,43696_UON_QLTRICS101
21/8/2019,2019,3,USYD,UNIX101,20190821T0930_USYD_UNIX101,65758293827,Processed,18,18,InPerson,0.5,18,,,Unix,8,Wed,MR,HP,43698_USYD_UNIX101
21/8/2019,2019,3,LTU,PYTHON101,20190821T0930_LTU_PYTHON101,https://forms.gle/KKHcGU7jKzo8WiSC6,Manual,26,12,InPerson,1,26,,,Python,8,Wed,GM,AA,43698_LTU_PYTHON101
21/8/2019,2019,3,Deakin,RDMT001,20190821T1300_Deakin_RDMT001,,Manual,60,60,InPerson,0.5,60,,,RDMT,8,Wed,JL,,43698_Deakin_RDMT001
22/8/2019,2019,3,UNE,R101,20190822T0930_UNE_R101,65769102155,Processed,14,13,InPerson,1,14,,,R,8,Thu,AS,PR,43699_UNE_R101
22/8/2019,2019,3,UNSW,JULIA101,20190822T0930_UNSW_JULIA101,64286741374,Processed,11,9,InPerson,1,11,,,Julia,8,Thu,AG,,43699_UNSW_JULIA101
23/8/2019,2019,3,Deakin,RDMT001,20190823T1300_Deakin_RDMT001,,Manual,5,5,InPerson,0.5,5,,,RDMT,8,Fri,JL,,43700_Deakin_RDMT001
26/8/2019,2019,3,Deakin,R101,20190826T0930_Deakin_R101,,Manual,11,9,InPerson,1,11,,,R,8,Mon,JL,,43703_Deakin_R101
27/08/2019,2019,3,UON,QLTRICS101,20190827T0930_UON_QLTRICS101,65763304815,Processed,15,13,InPerson,0.5,15,,,Qualtrics,8,Tue,SG,,43704_UON_QLTRICS101
27/08/2019,2019,3,Deakin,RDMT001,20190827T1030_Deakin_RDMT001,https://www.eventbrite.com.au/e/research-data-management-tools-deakin-tickets-66417920789,Manual,6,6,InPerson,0.5,6,,,RDMT,8,Tue,JL,,43704_Deakin_RDMT001
02/09/2019,2019,3,UON,REDCAP101,20190902T1230_UON_REDCAP101,69260107847,Processed,15,13,InPerson,0.5,15,,,REDCap,9,Mon,SG,,43710_UON_REDCAP101
03/09/2019,2019,3,UNSW,SC101,20190903T0930_UNSW_SC101,64207831352,Processed,25,19,InPerson,2,25,,,Software Carpentry,9,Tue,AG,HP,43711_UNSW_SC101
03/09/2019,2019,3,LTU,WEBDATA201,20190903T0930_LTU_WEBDATA201,https://forms.gle/fKPeLFy6GJfh6d3X8,Manual,18,18,InPerson,1,18,,,Web Scraping,9,Tue,GM,CF,43711_LTU_WEBDATA201
04/09/2019,2019,3,UNE,R203,20190904T0930_UNE_R203,65871520491,Processed,11,8,InPerson,1,11,,,R,9,Wed,RC,PR,43712_UNE_R203
05/09/2019,2019,3,LTU,R101,20190905T0930_LTU_R101,https://forms.gle/rk4YMXk4P8PsvcCt5,Manual,19,16,InPerson,1,19,,,R,9,Thu,CF,GM,43713_LTU_R101
06/09/2019,2019,3,USYD,R102,20190906T0930_USYD_R102,65760476355,Processed,30,22,InPerson,1,30,,,R,9,Fri,AG,SL,43714_USYD_R102
06/09/2019,2019,3,LTU,UNIX101,20190906T0930_LTU_UNIX101,https://forms.gle/NKnwZCPPHnsWiLs97,Manual,4,2,InPerson,0.5,4,,,Unix,9,Fri,GM,,43714_LTU_UNIX101
12/09/2019,2019,3,USYD,SPSS101,20190912T0930_USYD_SPSS101,65758400145,Processed,32,18,InPerson,1,32,,,SPSS,9,Thu,JA,SL,43720_USYD_SPSS101
13/09/2019,2019,3,Deakin,REDCAP101,20190913T1000_Deakin_REDCAP101,68419551721,Processed,4,3,InPerson,0.5,4,,,REDCap,9,Fri,JL,,43721_Deakin_REDCAP101
13/09/2019,2019,3,LTU,SQL101,20190913T0930_LTU_SQL101,https://forms.gle/cC8B6yh1EJ3CdTHEA,Manual,13,7,InPerson,0.5,13,,,SQL,9,Fri,GM,,43721_LTU_SQL101
16/9/2019,2019,3,UNSW,PYTHON203,20190916T0930_UNSW_PYTHON203,64286854713,Processed,33,15,InPerson,1,33,,,Python,9,Mon,KT,PM,43724_UNSW_PYTHON203
17/9/2019,2019,3,Deakin,REDCAP101,20190917T1000_Deakin_REDCAP101,69264502993,Processed,22,13,InPerson,0.5,22,,,REDCap,9,Tue,JL,,43725_Deakin_REDCAP101
18/9/2019,2019,3,UNE,R101,20190918T0930_UNE_R101,65770281683,Processed,15,10,InPerson,1,15,,,R,9,Wed,AS,PR,43726_UNE_R101
18/09/2019,2019,3,UNSW,R101,20190918T0930_UNSW_R101,64286958022,Processed,35,20,InPerson,1,35,,,R,9,Wed,JZ,KT,43726_UNSW_R101
18/09/2019,2019,3,WSU,R101,20190918T0930_WSU_R101,67673949605,Processed,21,18,InPerson,1,21,,,R,9,Wed,XW,HP,43726_WSU_R101
19/09/2019,2019,3,Deakin,R203,20190919T0930_Deakin_R203,64583421753,Processed,19,10,InPerson,1,19,,,R,9,Thu,AP,JL,43727_Deakin_R203
19/09/2019,2019,3,LTU,PYTHON101,20190919T0930_LTU_PYTHON101,,Manual,13,13,InPerson,1,13,,,Python,9,Thu,GM,,43727_LTU_PYTHON101
20/9/2019,2019,3,USYD,EXCEL101,20190920T0930_USYD_EXCEL101,65758432241,Processed,34,23,InPerson,1,34,,,Excel,9,Fri,JA,PM,43728_USYD_EXCEL101
20/9/2019,2019,3,Deakin,PYTHON203,20190920T0930_Deakin_PYTHON203,38217222742,Processed,13,4,InPerson,1,13,,,Python,9,Fri,AP,JL,43728_Deakin_PYTHON203
20/09/2019,2019,3,WSU,R203,20190920T0930_WSU_R203,67675295631,Processed,17,13,InPerson,1,17,,,R,9,Fri,MR,XW,43728_WSU_R203
23/9/2019,2019,3,UNSW,R203,20190923T0930_UNSW_R203,64286987109,Processed,33,22,InPerson,1,33,,,R,9,Mon,KT,HP,43731_UNSW_R203
26/9/2019,2019,3,USYD,QLTRICS101,20190926T0930_USYD_QLTRICS101,66155373503,Processed,23,16,InPerson,0.5,23,,,Qualtrics,9,Thu,AW,"JA, HP",43734_USYD_QLTRICS101
26/09/2019,2019,3,UON,QLTRICS101,20190926T0930_UON_QLTRICS101,70092920813,Processed,8,8,InPerson,0.5,8,,,Qualtrics,9,Thu,SG,,43734_UON_QLTRICS101
26/09/2019,2019,3,UC,R101,20190926T0930_UC_R101,67128714793,Processed,33,22,InPerson,1,33,,,R,9,Thu,MR,KT,43734_UC_R101
27/09/2019,2019,3,UNSW,HPC301,20190927T0930_UNSW_HPC301,64287155613,Manual,8,4,InPerson,1,8,,,HPC,9,Fri,WF,,43735_UNSW_HPC301
27/09/2019,2019,3,UC,PYTHON101,20190927T0930_UC_PYTHON101,67129055813,Processed,13,5,InPerson,1,13,,,Python,9,Fri,MR,KT,43735_UC_PYTHON101
30/09/2019,2019,3,UNSW,QLTRICS101,20190930T0930_UNSW_QLTRICS101,64286402360,Processed,31,23,InPerson,0.5,31,,,Qualtrics,9,Mon,AW,"HP, WC",43738_UNSW_QLTRICS101
30/09/2019,2019,3,UON,EXCEL101,20190930T0930_UON_EXCEL101,65764213533,Processed,23,16,InPerson,1,23,,,Excel,9,Mon,SG,,43738_UON_EXCEL101
01/10/2019,2019,4,UON,UNIX101,20191001T0930_UON_UNIX101,65862619869,Processed,19,13,InPerson,0.5,19,,,Unix,10,Tue,KT,"SG, GC",43739_UON_UNIX101
02/10/2019,2019,4,UNE,SQL101,20191002T0930_UNE_SQL101,65770390007,Processed,14,9,InPerson,0.5,14,,,SQL,10,Wed,AS,PR,43740_UNE_SQL101
02/10/2019,2019,4,USYD,PYTHON101,20191002T0930_USYD_PYTHON101,65758456313,Processed,30,21,InPerson,1,30,,,Python,10,Wed,MR,JA,43740_USYD_PYTHON101
02/10/2019,2019,4,UON,PYTHON101,20191002T0930_UON_PYTHON101,65863111339,Processed,27,20,InPerson,1,27,,,Python,10,Wed,KT,"SG, GC",43740_UON_PYTHON101
03/10/2019,2019,4,UON,R101,20191003T0930_UON_R101,65863703109,Processed,28,21,InPerson,1,28,,,R,10,Thu,KT,SG,43741_UON_R101
04/10/2019,2019,4,UON,RDMT001,20191004T0930_UON_RDMT001,65864172513,Processed,14,8,InPerson,0.5,14,,,RDMT,10,Fri,SG,,43742_UON_RDMT001
10/10/2019,2019,4,USYD,R102,20191010T0930_USYD_R102,72648265919,Processed,11,4,InPerson,1,11,,,R,10,Thu,JZ,KT,43748_USYD_R102
10/10/2019,2019,4,Deakin,PYTHON101,20191010T0930_Deakin_PYTHON101,69264597275,Processed,11,9,InPerson,1,11,,,Python,10,Thu,MS,JL,43748_Deakin_PYTHON101
16/10/2019,2019,4,UNE,R101,20191016T0930_UNE_R101,65770428121,Processed,5,5,InPerson,1,5,,,R,10,Wed,AS,PR,43754_UNE_R101
16/10/2019,2019,4,USYD,WEBDATA201,20191016T0930_USYD_WEBDATA201,72648795503,Processed,18,10,InPerson,1,18,,,Web Scraping,10,Wed,AG,JA,43754_USYD_WEBDATA201
17/10/2019,2019,4,WSU,RDMT001,20191017T0930_WSU_RDMT001,67677343757,Processed,12,10,InPerson,0.5,12,,,RDMT,10,Thu,XW,,43755_WSU_RDMT001
17/10/2019,2019,4,WSU,UNIX101,20191017T1300_WSU_UNIX101,67677981665,Processed,4,3,InPerson,0.5,4,,,Unix,10,Thu,XW,,43755_WSU_UNIX101
18/10/2019,2019,4,UNSW,EXCEL101,20191018T0930_UNSW_EXCEL101,74785376073,Processed,32,14,InPerson,1,32,,,Excel,10,Fri,JZ,SL,43756_UNSW_EXCEL101
18/10/2019,2019,4,Deakin,REDCAP101,20191018T1000_Deakin_REDCAP101,68765350013,Processed,5,5,InPerson,0.5,5,,,REDCap,10,Fri,JL,,43756_Deakin_REDCAP101
18/10/2019,2019,4,WSU,RDMT001,20191018T1000_WSU_RDMT001,74385343565,Processed,11,9,InPerson,0.5,11,,,RDMT,10,Fri,XW,,43756_WSU_RDMT001
22/10/2019,2019,4,UTS,SC101,20191022T0930_UTS_SC101,61838671130,Processed,41,32,InPerson,2,41,,,Software Carpentry,10,Tue,MR,WC,43760_UTS_SC101
22/10/2019,2019,4,UON,REGEX101,20191022T0930_UON_REGEX101,65763846435,Processed,11,8,InPerson,0.5,11,,,Regular Expressions,10,Tue,SG,,43760_UON_REGEX101
24/10/2019,2019,4,UTS,HPC201,20191024T0930_UTS_HPC201,61838705232,Processed,22,19,InPerson,1,22,,,HPC,10,Thu,WC,HP,43762_UTS_HPC201
24/10/2019,2019,4,Deakin,MATLAB101,20191024T0930_Deakin_MATLAB101,68928875121,Processed,10,5,InPerson,1,10,,,MATLAB,10,Thu,MS,JP,43762_Deakin_MATLAB101
24/10/2019,2019,4,LTU,EXCEL101,20191024T0930_LTU_EXCEL101,https://forms.gle/7Fzvb4G7n5ReT6LJ9,Manual,24,17,InPerson,1,24,,,Excel,10,Thu,JL,CF,43762_LTU_EXCEL101
25/10/2019,2019,4,USYD,EXCEL101,20191025T0930_USYD_EXCEL101,75085539871,Processed,12,8,InPerson,1,12,,,Excel,10,Fri,JA,PM,43763_USYD_EXCEL101
28/10/2019,2019,4,UNSW,SC102,20191028T0930_UNSW_SC102,74786912669,Processed,23,12,InPerson,2,23,,,Software Carpentry,10,Mon,"KT, HP",,43766_UNSW_SC102
29/10/2019,2019,4,UON,SQL101,20191029T0900_UON_SQL101,76695762089,Processed,9,6,InPerson,0.5,9,,,SQL,10,Tue,SG,,43767_UON_SQL101
30/10/2019,2019,4,UNSW,PYTHON101,20191030T0930_UNSW_PYTHON101,74785468349,Processed,39,20,InPerson,1,39,,,Python,10,Wed,JZ,SL,43768_UNSW_PYTHON101
01/11/2019,2019,4,USYD,PYTHON203,20191101T0930_USYD_PYTHON203,75085624123,Processed,32,20,InPerson,1,32,,,Python,11,Fri,MR,PM,43770_USYD_PYTHON203
04/11/2019,2019,4,UON,HPC201,20191104T0930_UON_HPC201,74778946843,Processed,19,13,InPerson,1,19,,,HPC,11,Mon,GC,SG,43773_UON_HPC201
05/11/2019,2019,4,UON,HPC301,20191105T0930_UON_HPC301,74779247743,Processed,26,19,InPerson,1,26,,,HPC,11,Tue,GC,SG,43774_UON_HPC301
06/11/2019,2019,4,UNSW,PYTHON203,20191106T0930_UNSW_PYTHON203,74785650895,Processed,37,12,InPerson,1,37,,,Python,11,Wed,MR,SL,43775_UNSW_PYTHON203
06/11/2019,2019,4,UON,EXCEL101,20191106T0930_UON_EXCEL101,74780990957,Processed,15,14,InPerson,1,15,,,Excel,11,Wed,SG,,43775_UON_EXCEL101
07/11/2019,2019,4,UON,SQL101,20191107T0930_UON_SQL101,74781277815,Processed,16,13,InPerson,0.5,16,,,SQL,11,Thu,SG,,43776_UON_SQL101
07/11/2019,2019,4,Deakin,UNIX101,20191107T1000_Deakin_UNIX101,74237906577,Processed,9,6,InPerson,0.5,9,,,Unix,11,Thu,GM,JL,43776_Deakin_UNIX101
07/11/2019,2019,4,WSU,PYTHON101,20191107T0930_WSU_PYTHON101,67678324691,Processed,19,17,InPerson,1,19,,,Python,11,Thu,PM,XW,43776_WSU_PYTHON101
08/11/2019,2019,4,UON,R203,20191108T0930_UON_R203,74783921723,Processed,25,15,InPerson,1,25,,,R,11,Fri,GC,SG,43777_UON_R203
11/11/2019,2019,4,UNSW,PYTHON101,20191111T0930_UNSW_PYTHON101,75968853887,Processed,48,35,InPerson,1,48,,,Python,11,Mon,"AG, KT",,43780_UNSW_PYTHON101
